annot_id,PAD#,Camera,"Lighting (lightbox, benchtop, benchtop dark)",black/white background,API,Sample,mg concentration (w/w mg/mg or w/v mg/mL),% Conc,missing_card,matched_id,matched_sample_id,matched_sample_name,matched_quantity,matched_camera_type_1,matched_deleted,matched_date_of_creation,matched_url,notes
2397,74968,ipad,lightbox,white,Cisplatin,2b3_4,1.068,106.8,False,,,,,,,,,
2398,74968,ipad,no light,white,Cisplatin,2b3_4,1.068,106.8,False,,,,,,,,,
2399,74968,pixel,benchtop,white,Cisplatin,2b3_4,1.068,106.8,False,,,,,,,,,
2400,74968,pixel,lightbox,white,Cisplatin,2b3_4,1.068,106.8,False,,,,,,,,,
2401,74968,pixel,no light,white,Cisplatin,2b3_4,1.068,106.8,False,,,,,,,,,
2402,82232,ipad,benchtop,black,Cisplatin,2b3_5,1.068,106.8,False,,,,,,,,,"5 extra images are included: 2 #80417, 1 #80419, 1 #82184, 1 #74968"
2403,82232,ipad,lightbox,black,Cisplatin,2b3_5,1.068,106.8,False,,,,,,,,,"5 extra images are included: 2 #80417, 1 #80419, 1 #82184, 1 #74968"
2404,82232,ipad,no light,black,Cisplatin,2b3_5,1.068,106.8,False,,,,,,,,,"5 extra images are included: 2 #80417, 1 #80419, 1 #82184, 1 #74968"
2405,82232,pixel,benchtop,black,Cisplatin,2b3_5,1.068,106.8,False,,,,,,,,,
2406,82232,pixel,lightbox,black,Cisplatin,2b3_5,1.068,106.8,False,,,,,,,,,"5 extra images are included: 2 #80417, 1 #80419, 1 #82184, 1 #74968"
2407,82232,pixel,no light,black,Cisplatin,2b3_5,1.068,106.8,False,,,,,,,,,"5 extra images are included: 2 #80417, 1 #80419, 1 #82184, 1 #74968"
2408,80417,ipad,benchtop,black,Cisplatin,2b3_6,1.068,106.8,False,,,,,,,,,
2409,80417,ipad,lightbox,black,Cisplatin,2b3_6,1.068,106.8,False,,,,,,,,,
2410,80417,ipad,no light,black,Cisplatin,2b3_6,1.068,106.8,False,,,,,,,,,
2411,80417,pixel,benchtop,black,Cisplatin,2b3_6,1.068,106.8,False,,,,,,,,,
2412,80417,pixel,lightbox,black,Cisplatin,2b3_6,1.068,106.8,False,,,,,,,,,
2413,80417,pixel,no light,black,Cisplatin,2b3_6,1.068,106.8,False,,,,,,,,,
2414,80419,ipad,benchtop,black,Cisplatin,2b3_7,1.068,106.8,False,,,,,,,,,
2415,80419,ipad,lightbox,black,Cisplatin,2b3_7,1.068,106.8,False,,,,,,,,,
2416,80419,ipad,no light,black,Cisplatin,2b3_7,1.068,106.8,False,,,,,,,,,
2417,80419,pixel,benchtop,black,Cisplatin,2b3_7,1.068,106.8,False,,,,,,,,,
2418,80419,pixel,lightbox,black,Cisplatin,2b3_7,1.068,106.8,False,,,,,,,,,
2419,80419,pixel,no light,black,Cisplatin,2b3_7,1.068,106.8,False,,,,,,,,,
2420,82184,ipad,benchtop,black,Cisplatin,2b3_8,1.068,106.8,False,,,,,,,,,
2421,82184,ipad,lightbox,black,Cisplatin,2b3_8,1.068,106.8,False,,,,,,,,,
2422,82184,ipad,no light,black,Cisplatin,2b3_8,1.068,106.8,False,,,,,,,,,
2423,82184,pixel,benchtop,black,Cisplatin,2b3_8,1.068,106.8,False,,,,,,,,,Other picture is a duplicate of benchtop
2424,82184,pixel,lightbox,black,Cisplatin,2b3_8,1.068,106.8,False,,,,,,,,,
2425,82184,pixel,no light,black,Cisplatin,2b3_8,1.068,106.8,False,,,,,,,,,
2426,74792,ipad,benchtop,white,Cisplatin,409e_1,1.015,101.5,False,,,,,,,,,
2427,74792,ipad,lightbox,white,Cisplatin,409e_1,1.015,101.5,False,,,,,,,,,
2428,74792,ipad,no light,white,Cisplatin,409e_1,1.015,101.5,False,,,,,,,,,
2429,74792,pixel,benchtop,white,Cisplatin,409e_1,1.015,101.5,False,,,,,,,,,weird exposure. could be due to camera/app lag and fideucials being read before the camera has time to adjust
2430,74792,pixel,lightbox,white,Cisplatin,409e_1,1.015,101.5,False,,,,,,,,,
2431,74792,pixel,no light,white,Cisplatin,409e_1,1.015,101.5,False,,,,,,,,,
2432,74791,ipad,benchtop,white,Cisplatin,409e_2,1.015,101.5,False,,,,,,,,,
2433,74791,ipad,lightbox,white,Cisplatin,409e_2,1.015,101.5,False,,,,,,,,,extra picture in this sample set is lightbox conditions.
2434,74791,ipad,no light,white,Cisplatin,409e_2,1.015,101.5,False,,,,,,,,,
2435,74791,pixel,benchtop,white,Cisplatin,409e_2,1.015,101.5,False,,,,,,,,,
2436,74791,pixel,lightbox,white,Cisplatin,409e_2,1.015,101.5,False,,,,,,,,,
2437,74791,pixel,no light,white,Cisplatin,409e_2,1.015,101.5,False,,,,,,,,,
2438,74966,ipad,benchtop,white,Cisplatin,409e_3,1.015,101.5,False,,,,,,,,,
2439,74966,ipad,lightbox,white,Cisplatin,409e_3,1.015,101.5,False,,,,,,,,,
2440,74966,ipad,no light,white,Cisplatin,409e_3,1.015,101.5,False,,,,,,,,,
2441,74966,pixel,benchtop,white,Cisplatin,409e_3,1.015,101.5,False,,,,,,,,,
2442,74966,pixel,lightbox,white,Cisplatin,409e_3,1.015,101.5,False,,,,,,,,,
2443,74966,pixel,no light,white,Cisplatin,409e_3,1.015,101.5,False,,,,,,,,,
2444,74969,ipad,benchtop,white,Cisplatin,409e_4,1.015,101.5,False,,,,,,,,,"extra images:
1x #74792"
2445,74969,ipad,lightbox,white,Cisplatin,409e_4,1.015,101.5,False,,,,,,,,,"extra images:
1x #74792"
2446,74969,ipad,no light,white,Cisplatin,409e_4,1.015,101.5,False,,,,,,,,,"extra images:
1x #74792"
2447,74969,pixel,benchtop,white,Cisplatin,409e_4,1.015,101.5,False,,,,,,,,,"extra images:
1x #74792"
2448,74969,pixel,lightbox,white,Cisplatin,409e_4,1.015,101.5,False,,,,,,,,,"extra images:
1x #74792"
2449,74969,pixel,no light,white,Cisplatin,409e_4,1.015,101.5,False,,,,,,,,,"extra images:
1x #74792"
2450,82177,ipad,benchtop,black,Cisplatin,409e_5,1.015,101.5,False,,,,,,,,,
2451,82177,ipad,lightbox,black,Cisplatin,409e_5,1.015,101.5,False,,,,,,,,,
2452,82177,ipad,no light,black,Cisplatin,409e_5,1.015,101.5,False,,,,,,,,,
2453,82177,pixel,benchtop,black,Cisplatin,409e_5,1.015,101.5,False,,,,,,,,,
2454,82177,pixel,lightbox,black,Cisplatin,409e_5,1.015,101.5,False,,,,,,,,,
2455,82177,pixel,no light,black,Cisplatin,409e_5,1.015,101.5,False,,,,,,,,,
2456,80420,ipad,benchtop,black,Cisplatin,409e_6,1.015,101.5,False,,,,,,,,,
2457,80420,ipad,lightbox,black,Cisplatin,409e_6,1.015,101.5,False,,,,,,,,,
2458,80420,ipad,no light,black,Cisplatin,409e_6,1.015,101.5,False,,,,,,,,,
2459,80420,pixel,benchtop,black,Cisplatin,409e_6,1.015,101.5,False,,,,,,,,,
2460,80420,pixel,lightbox,black,Cisplatin,409e_6,1.015,101.5,False,,,,,,,,,
2461,80420,pixel,no light,black,Cisplatin,409e_6,1.015,101.5,False,,,,,,,,,
2462,80421,ipad,benchtop,black,Cisplatin,409e_7,1.015,101.5,False,,,,,,,,,
2463,80421,ipad,lightbox,black,Cisplatin,409e_7,1.015,101.5,False,,,,,,,,,
2464,80421,ipad,no light,black,Cisplatin,409e_7,1.015,101.5,False,,,,,,,,,
2465,80421,pixel,benchtop,black,Cisplatin,409e_7,1.015,101.5,False,,,,,,,,,
2466,80421,pixel,lightbox,black,Cisplatin,409e_7,1.015,101.5,False,,,,,,,,,
2467,80421,pixel,no light,black,Cisplatin,409e_7,1.015,101.5,False,,,,,,,,,
2468,80415,ipad,benchtop,black,Cisplatin,409e_8,1.015,101.5,False,,,,,,,,,
2469,80415,ipad,lightbox,black,Cisplatin,409e_8,1.015,101.5,False,,,,,,,,,
2470,80415,ipad,no light,black,Cisplatin,409e_8,1.015,101.5,False,,,,,,,,,
2471,80415,pixel,benchtop,black,Cisplatin,409e_8,1.015,101.5,False,,,,,,,,,
2472,80415,pixel,lightbox,black,Cisplatin,409e_8,1.015,101.5,False,,,,,,,,,
2473,80415,pixel,no light,black,Cisplatin,409e_8,1.015,101.5,False,,,,,,,,,
2474,74793,,,,Cisplatin,std,0.64812,64.8,False,,,,,,,,,
2475,74786,ipad,benchtop,white,Cisplatin,9ac_1,0.63162,63.2,False,,,,,,,,,Process of elimination confirms image selection is correct.
2476,74786,ipad,lightbox,white,Cisplatin,9ac_1,0.63162,63.2,False,,,,,,,,,Pinkish-hue confirms lightbox lighting (this is an effect with the camera exposure). Colors are generally more vibrant.
2477,74786,ipad,no light,white,Cisplatin,9ac_1,0.63162,63.2,False,,,,,,,,,"IPad camera has trouble adjusting to low light conditions, image is dark and desaturated."
2478,74786,pixel,benchtop,white,Cisplatin,9ac_1,0.63162,63.2,False,,,,,,,,,The visual difference between the benchtop and no light conditions are hard to discern. Marking as no match
2479,74786,pixel,lightbox,white,Cisplatin,9ac_1,0.63162,63.2,False,,,,,,,,,Light lines (refresh rate of camera and the lights in the light box do not match for the phone cameras) confirm this is light box conditions.
2480,74786,pixel,no light,white,Cisplatin,9ac_1,0.63162,63.2,False,,,,,,,,,"primary lighting is not above the PAD, no lighting conditions."
2481,74923,ipad,benchtop,white,Cisplatin,9ac_2,0.63162,63.2,False,,,,,,,,,
2482,74923,ipad,lightbox,white,Cisplatin,9ac_2,0.63162,63.2,False,,,,,,,,,
2483,74923,ipad,no light,white,Cisplatin,9ac_2,0.63162,63.2,False,,,,,,,,,
2484,74923,pixel,benchtop,white,Cisplatin,9ac_2,0.63162,63.2,False,,,,,,,,,
2485,74923,pixel,lightbox,white,Cisplatin,9ac_2,0.63162,63.2,False,,,,,,,,,
2486,74923,pixel,no light,white,Cisplatin,9ac_2,0.63162,63.2,False,,,,,,,,,
2487,74924,ipad,benchtop,white,Cisplatin,9ac_3,0.63162,63.2,False,,,,,,,,,
2488,74924,ipad,lightbox,white,Cisplatin,9ac_3,0.63162,63.2,False,,,,,,,,,
2489,74924,ipad,no light,white,Cisplatin,9ac_3,0.63162,63.2,False,,,,,,,,,
2490,74924,pixel,benchtop,white,Cisplatin,9ac_3,0.63162,63.2,False,,,,,,,,,
2491,74924,pixel,lightbox,white,Cisplatin,9ac_3,0.63162,63.2,False,,,,,,,,,
2492,74924,pixel,no light,white,Cisplatin,9ac_3,0.63162,63.2,False,,,,,,,,,
2493,74925,ipad,benchtop,white,Cisplatin,9ac_4,0.63162,63.2,False,,,,,,,,,
2494,74925,ipad,lightbox,white,Cisplatin,9ac_4,0.63162,63.2,False,,,,,,,,,
2495,74925,ipad,no light,white,Cisplatin,9ac_4,0.63162,63.2,False,,,,,,,,,
2496,74925,pixel,benchtop,white,Cisplatin,9ac_4,0.63162,63.2,False,,,,,,,,,
2497,74925,pixel,lightbox,white,Cisplatin,9ac_4,0.63162,63.2,False,,,,,,,,,
2498,74925,pixel,no light,white,Cisplatin,9ac_4,0.63162,63.2,False,,,,,,,,,
2499,82209,ipad,benchtop,black,Cisplatin,9ac_5,0.63162,63.2,False,,,,,,,,,
2500,82209,ipad,lightbox,black,Cisplatin,9ac_5,0.63162,63.2,False,,,,,,,,,
2501,82209,ipad,no light,black,Cisplatin,9ac_5,0.63162,63.2,False,,,,,,,,,
2502,82209,pixel,benchtop,black,Cisplatin,9ac_5,0.63162,63.2,False,,,,,,,,,
2503,82209,pixel,lightbox,black,Cisplatin,9ac_5,0.63162,63.2,False,,,,,,,,,
2504,82209,pixel,no light,black,Cisplatin,9ac_5,0.63162,63.2,False,,,,,,,,,
2505,81503,ipad,benchtop,black,Cisplatin,9ac_6,0.63162,63.2,True,,,,,,,,,
2506,81503,ipad,lightbox,black,Cisplatin,9ac_6,0.63162,63.2,True,,,,,,,,,
2507,81503,ipad,no light,black,Cisplatin,9ac_6,0.63162,63.2,True,,,,,,,,,
2508,81503,pixel,benchtop,black,Cisplatin,9ac_6,0.63162,63.2,True,,,,,,,,,
2509,81503,pixel,lightbox,black,Cisplatin,9ac_6,0.63162,63.2,True,,,,,,,,,
2510,81503,pixel,no light,black,Cisplatin,9ac_6,0.63162,63.2,True,,,,,,,,,
2511,81698,ipad,benchtop,black,Cisplatin,9ac_7,0.63162,63.2,False,,,,,,,,,
2512,81698,ipad,lightbox,black,Cisplatin,9ac_7,0.63162,63.2,False,,,,,,,,,
2513,81698,ipad,no light,black,Cisplatin,9ac_7,0.63162,63.2,False,,,,,,,,,
2514,81698,pixel,benchtop,black,Cisplatin,9ac_7,0.63162,63.2,False,,,,,,,,,
2515,81698,pixel,lightbox,black,Cisplatin,9ac_7,0.63162,63.2,False,,,,,,,,,This image is misaligned.
2516,81698,pixel,no light,black,Cisplatin,9ac_7,0.63162,63.2,False,,,,,,,,,
2517,81125,ipad,benchtop,black,Cisplatin,9ac_8,0.63162,63.2,False,,,,,,,,,
2518,81125,ipad,lightbox,black,Cisplatin,9ac_8,0.63162,63.2,False,,,,,,,,,
2519,81125,ipad,no light,black,Cisplatin,9ac_8,0.63162,63.2,False,,,,,,,,,
2520,81125,pixel,benchtop,black,Cisplatin,9ac_8,0.63162,63.2,False,,,,,,,,,
2521,81125,pixel,lightbox,black,Cisplatin,9ac_8,0.63162,63.2,False,,,,,,,,,
2522,81125,pixel,no light,black,Cisplatin,9ac_8,0.63162,63.2,False,,,,,,,,,
2523,74922,ipad,benchtop,white,Cisplatin,55a_1,0.70422,70.4,False,,,,,,,,,
2524,74922,ipad,lightbox,white,Cisplatin,55a_1,0.70422,70.4,False,,,,,,,,,
2525,74922,ipad,no light,white,Cisplatin,55a_1,0.70422,70.4,False,,,,,,,,,
2526,74922,pixel,benchtop,white,Cisplatin,55a_1,0.70422,70.4,False,,,,,,,,,
2527,74922,pixel,lightbox,white,Cisplatin,55a_1,0.70422,70.4,False,,,,,,,,,
2528,74922,pixel,no light,white,Cisplatin,55a_1,0.70422,70.4,False,,,,,,,,,
2529,74927,ipad,benchtop,white,Cisplatin,55a_2,0.70422,70.4,False,,,,,,,,,
2530,74927,ipad,lightbox,white,Cisplatin,55a_2,0.70422,70.4,False,,,,,,,,,
2531,74927,ipad,no light,white,Cisplatin,55a_2,0.70422,70.4,False,,,,,,,,,
2532,74927,pixel,benchtop,white,Cisplatin,55a_2,0.70422,70.4,False,,,,,,,,,
2533,74927,pixel,lightbox,white,Cisplatin,55a_2,0.70422,70.4,False,,,,,,,,,
2534,74927,pixel,no light,white,Cisplatin,55a_2,0.70422,70.4,False,,,,,,,,,
2535,74928,ipad,benchtop,white,Cisplatin,55a_3,0.70422,70.4,False,,,,,,,,,
2536,74928,ipad,lightbox,white,Cisplatin,55a_3,0.70422,70.4,False,,,,,,,,,
2537,74928,ipad,no light,white,Cisplatin,55a_3,0.70422,70.4,False,,,,,,,,,
2538,74928,pixel,benchtop,white,Cisplatin,55a_3,0.70422,70.4,False,,,,,,,,,
2539,74928,pixel,lightbox,white,Cisplatin,55a_3,0.70422,70.4,False,,,,,,,,,
2540,74928,pixel,no light,white,Cisplatin,55a_3,0.70422,70.4,False,,,,,,,,,
2541,74929,pixel,benchtop,white,Cisplatin,55a_4,0.70422,70.4,False,,,,,,,,,
2542,74929,pixel,lightbox,white,Cisplatin,55a_4,0.70422,70.4,False,,,,,,,,,
2543,74929,pixel,no light,white,Cisplatin,55a_4,0.70422,70.4,False,,,,,,,,,
2544,81504,ipad,benchtop,black,Cisplatin,55a_5,0.70422,70.4,False,,,,,,,,,
2545,81504,ipad,lightbox,black,Cisplatin,55a_5,0.70422,70.4,False,,,,,,,,,
2546,81504,ipad,no light,black,Cisplatin,55a_5,0.70422,70.4,False,,,,,,,,,
2547,81504,pixel,benchtop,black,Cisplatin,55a_5,0.70422,70.4,False,,,,,,,,,
2548,81504,pixel,lightbox,black,Cisplatin,55a_5,0.70422,70.4,False,,,,,,,,,
2549,81504,pixel,no light,black,Cisplatin,55a_5,0.70422,70.4,False,,,,,,,,,
2550,81505,ipad,benchtop,black,Cisplatin,55a_6,0.70422,70.4,False,,,,,,,,,
2551,81505,ipad,lightbox,black,Cisplatin,55a_6,0.70422,70.4,False,,,,,,,,,
2552,81505,ipad,no light,black,Cisplatin,55a_6,0.70422,70.4,False,,,,,,,,,
2553,81505,pixel,benchtop,black,Cisplatin,55a_6,0.70422,70.4,False,,,,,,,,,
2554,81505,pixel,lightbox,black,Cisplatin,55a_6,0.70422,70.4,False,,,,,,,,,
2555,81505,pixel,no light,black,Cisplatin,55a_6,0.70422,70.4,False,,,,,,,,,
2556,81506,ipad,benchtop,black,Cisplatin,55a_7,0.70422,70.4,False,,,,,,,,,
2557,81506,ipad,lightbox,black,Cisplatin,55a_7,0.70422,70.4,False,,,,,,,,,
2558,81506,ipad,no light,black,Cisplatin,55a_7,0.70422,70.4,False,,,,,,,,,
2559,81506,pixel,benchtop,black,Cisplatin,55a_7,0.70422,70.4,False,,,,,,,,,
2560,81506,pixel,lightbox,black,Cisplatin,55a_7,0.70422,70.4,False,,,,,,,,,
2561,81506,pixel,no light,black,Cisplatin,55a_7,0.70422,70.4,False,,,,,,,,,
2562,81507,ipad,benchtop,black,Cisplatin,55a_8,0.70422,70.4,False,,,,,,,,,
2563,81507,ipad,lightbox,black,Cisplatin,55a_8,0.70422,70.4,False,,,,,,,,,
2564,81507,ipad,no light,black,Cisplatin,55a_8,0.70422,70.4,False,,,,,,,,,
2565,81507,pixel,benchtop,black,Cisplatin,55a_8,0.70422,70.4,False,,,,,,,,,
2566,81507,pixel,lightbox,black,Cisplatin,55a_8,0.70422,70.4,False,,,,,,,,,
2567,81507,pixel,no light,black,Cisplatin,55a_8,0.70422,70.4,False,,,,,,,,,
2568,74926,ipad,benchtop,white,Cisplatin,v41_1,0.693,69.3,False,,,,,,,,,
2569,74926,ipad,lightbox,white,Cisplatin,v41_1,0.693,69.3,False,,,,,,,,,
2570,74926,ipad,no light,white,Cisplatin,v41_1,0.693,69.3,False,,,,,,,,,
2571,74926,pixel,benchtop,white,Cisplatin,v41_1,0.693,69.3,False,,,,,,,,,
2572,74926,pixel,lightbox,white,Cisplatin,v41_1,0.693,69.3,False,,,,,,,,,
2573,74926,pixel,no light,white,Cisplatin,v41_1,0.693,69.3,False,,,,,,,,,
2574,75039,ipad,benchtop,white,Cisplatin,v41_2,0.693,69.3,False,,,,,,,,,
2575,75039,ipad,lightbox,white,Cisplatin,v41_2,0.693,69.3,False,,,,,,,,,
2576,75039,ipad,no light,white,Cisplatin,v41_2,0.693,69.3,False,,,,,,,,,
2577,75039,pixel,benchtop,white,Cisplatin,v41_2,0.693,69.3,False,,,,,,,,,
2578,75039,pixel,lightbox,white,Cisplatin,v41_2,0.693,69.3,False,,,,,,,,,
2579,75039,pixel,no light,white,Cisplatin,v41_2,0.693,69.3,False,,,,,,,,,
2580,75040,ipad,benchtop,white,Cisplatin,v41_3,0.693,69.3,False,,,,,,,,,
2581,75040,ipad,lightbox,white,Cisplatin,v41_3,0.693,69.3,False,,,,,,,,,
2582,75040,ipad,no light,white,Cisplatin,v41_3,0.693,69.3,False,,,,,,,,,
2583,75040,pixel,benchtop,white,Cisplatin,v41_3,0.693,69.3,False,,,,,,,,,
2584,75040,pixel,lightbox,white,Cisplatin,v41_3,0.693,69.3,False,,,,,,,,,
2585,75040,pixel,no light,white,Cisplatin,v41_3,0.693,69.3,False,,,,,,,,,
2586,75041,ipad,benchtop,white,Cisplatin,v41_4,0.693,69.3,False,,,,,,,,,
2587,75041,ipad,lightbox,white,Cisplatin,v41_4,0.693,69.3,False,,,,,,,,,
2588,75041,ipad,no light,white,Cisplatin,v41_4,0.693,69.3,False,,,,,,,,,
2589,75041,pixel,benchtop,white,Cisplatin,v41_4,0.693,69.3,False,,,,,,,,,
2590,75041,pixel,lightbox,white,Cisplatin,v41_4,0.693,69.3,False,,,,,,,,,
2591,75041,pixel,no light,white,Cisplatin,v41_4,0.693,69.3,False,,,,,,,,,
2592,80828,ipad,benchtop,black,Cisplatin,v41_5,0.693,69.3,False,,,,,,,,,
2593,80828,ipad,lightbox,black,Cisplatin,v41_5,0.693,69.3,False,,,,,,,,,
2594,80828,ipad,no light,black,Cisplatin,v41_5,0.693,69.3,False,,,,,,,,,
2595,80828,pixel,benchtop,black,Cisplatin,v41_5,0.693,69.3,False,,,,,,,,,
2596,80828,pixel,lightbox,black,Cisplatin,v41_5,0.693,69.3,False,,,,,,,,,
2597,80828,pixel,no light,black,Cisplatin,v41_5,0.693,69.3,False,,,,,,,,,
2598,81508,ipad,benchtop,black,Cisplatin,v41_6,0.693,69.3,False,,,,,,,,,
2599,81508,ipad,lightbox,black,Cisplatin,v41_6,0.693,69.3,False,,,,,,,,,
2600,81508,ipad,no light,black,Cisplatin,v41_6,0.693,69.3,False,,,,,,,,,
2601,81508,pixel,benchtop,black,Cisplatin,v41_6,0.693,69.3,False,,,,,,,,,
2602,81508,pixel,lightbox,black,Cisplatin,v41_6,0.693,69.3,False,,,,,,,,,
2603,81508,pixel,no light,black,Cisplatin,v41_6,0.693,69.3,False,,,,,,,,,
2604,81509,ipad,benchtop,black,Cisplatin,v41_7,0.693,69.3,False,,,,,,,,,
2605,81509,ipad,lightbox,black,Cisplatin,v41_7,0.693,69.3,False,,,,,,,,,
2606,81509,ipad,no light,black,Cisplatin,v41_7,0.693,69.3,False,,,,,,,,,
2607,81509,pixel,benchtop,black,Cisplatin,v41_7,0.693,69.3,False,,,,,,,,,
2608,81509,pixel,lightbox,black,Cisplatin,v41_7,0.693,69.3,False,,,,,,,,,there is an extra version of this image
2609,81509,pixel,no light,black,Cisplatin,v41_7,0.693,69.3,False,,,,,,,,,
2610,81502,ipad,benchtop,black,Cisplatin,v41_8,0.693,69.3,False,,,,,,,,,
2611,81502,ipad,lightbox,black,Cisplatin,v41_8,0.693,69.3,False,,,,,,,,,There is an alternative to this image
2612,81502,ipad,no light,black,Cisplatin,v41_8,0.693,69.3,False,,,,,,,,,
2613,81502,pixel,benchtop,black,Cisplatin,v41_8,0.693,69.3,False,,,,,,,,,
2614,81502,pixel,lightbox,black,Cisplatin,v41_8,0.693,69.3,False,,,,,,,,,
2615,81502,pixel,no light,black,Cisplatin,v41_8,0.693,69.3,False,,,,,,,,,
2616,75038,ipad,benchtop,white,Cisplatin,2b3_1,0.70488,70.5,False,,,,,,,,,
2617,75038,ipad,lightbox,white,Cisplatin,2b3_1,0.70488,70.5,False,,,,,,,,,
2618,75038,ipad,no light,white,Cisplatin,2b3_1,0.70488,70.5,False,,,,,,,,,
2619,75038,pixel,benchtop,white,Cisplatin,2b3_1,0.70488,70.5,False,,,,,,,,,
2620,75038,pixel,lightbox,white,Cisplatin,2b3_1,0.70488,70.5,False,,,,,,,,,
2621,75038,pixel,no light,white,Cisplatin,2b3_1,0.70488,70.5,False,,,,,,,,,
2622,75035,ipad,benchtop,white,Cisplatin,2b3_2,0.70488,70.5,False,,,,,,,,,
2623,75035,ipad,lightbox,white,Cisplatin,2b3_2,0.70488,70.5,False,,,,,,,,,not sure
2624,75035,ipad,no light,white,Cisplatin,2b3_2,0.70488,70.5,False,,,,,,,,,
2625,75035,pixel,benchtop,white,Cisplatin,2b3_2,0.70488,70.5,False,,,,,,,,,
2626,75035,pixel,lightbox,white,Cisplatin,2b3_2,0.70488,70.5,False,,,,,,,,,
2627,75035,pixel,no light,white,Cisplatin,2b3_2,0.70488,70.5,False,,,,,,,,,
2628,75036,ipad,benchtop,white,Cisplatin,2b3_3,0.70488,70.5,False,,,,,,,,,
2629,75036,ipad,lightbox,white,Cisplatin,2b3_3,0.70488,70.5,False,,,,,,,,,
2630,75036,ipad,no light,white,Cisplatin,2b3_3,0.70488,70.5,False,,,,,,,,,
2631,75036,pixel,benchtop,white,Cisplatin,2b3_3,0.70488,70.5,False,,,,,,,,,
2632,75036,pixel,lightbox,white,Cisplatin,2b3_3,0.70488,70.5,False,,,,,,,,,
2633,75036,pixel,no light,white,Cisplatin,2b3_3,0.70488,70.5,False,,,,,,,,,
2634,75037,ipad,benchtop,white,Cisplatin,2b3_4,0.70488,70.5,False,,,,,,,,,"extra images:
2x #75035"
2635,75037,ipad,lightbox,white,Cisplatin,2b3_4,0.70488,70.5,False,,,,,,,,,
2636,75037,ipad,no light,white,Cisplatin,2b3_4,0.70488,70.5,False,,,,,,,,,"extra images:
2x #75035"
2637,75037,pixel,benchtop,white,Cisplatin,2b3_4,0.70488,70.5,False,,,,,,,,,"extra images:
2x #75035"
2638,75037,pixel,lightbox,white,Cisplatin,2b3_4,0.70488,70.5,False,,,,,,,,,"extra images:
2x #75035"
2639,75037,pixel,no light,white,Cisplatin,2b3_4,0.70488,70.5,False,,,,,,,,,"extra images:
2x #75035"
2640,80765,ipad,benchtop,black,Cisplatin,2b3_5,0.70488,70.5,False,,,,,,,,,"2 extra images in this set: #82176, #81669"
2641,80765,ipad,lightbox,black,Cisplatin,2b3_5,0.70488,70.5,False,,,,,,,,,"2 extra images in this set: #82176, #81669"
2642,80765,ipad,no light,black,Cisplatin,2b3_5,0.70488,70.5,False,,,,,,,,,"2 extra images in this set: #82176, #81669"
2643,80765,pixel,benchtop,black,Cisplatin,2b3_5,0.70488,70.5,False,,,,,,,,,"2 extra images in this set: #82176, #81669"
2644,80765,pixel,lightbox,black,Cisplatin,2b3_5,0.70488,70.5,False,,,,,,,,,"2 extra images in this set: #82176, #81669"
2645,80765,pixel,no light,black,Cisplatin,2b3_5,0.70488,70.5,False,,,,,,,,,"2 extra images in this set: #82176, #81669"
2646,81669,ipad,benchtop,black,Cisplatin,2b3_6,0.70488,70.5,False,,,,,,,,,
2647,81669,ipad,lightbox,black,Cisplatin,2b3_6,0.70488,70.5,False,,,,,,,,,
2648,81669,ipad,no light,black,Cisplatin,2b3_6,0.70488,70.5,False,,,,,,,,,
2649,81669,pixel,benchtop,black,Cisplatin,2b3_6,0.70488,70.5,False,,,,,,,,,
2650,81669,pixel,lightbox,black,Cisplatin,2b3_6,0.70488,70.5,False,,,,,,,,,
2651,81669,pixel,no light,black,Cisplatin,2b3_6,0.70488,70.5,False,,,,,,,,,
2652,81666,ipad,lightbox,black,Cisplatin,2b3_7,0.70488,70.5,False,,,,,,,,,
2653,81666,pixel,benchtop,black,Cisplatin,2b3_7,0.70488,70.5,False,,,,,,,,,
2654,81666,pixel,lightbox,black,Cisplatin,2b3_7,0.70488,70.5,False,,,,,,,,,
2655,81666,pixel,no light,black,Cisplatin,2b3_7,0.70488,70.5,False,,,,,,,,,
2656,82176,ipad,benchtop,black,Cisplatin,2b3_8,0.70488,70.5,False,,,,,,,,,
2657,82176,ipad,lightbox,black,Cisplatin,2b3_8,0.70488,70.5,False,,,,,,,,,
2658,82176,ipad,no light,black,Cisplatin,2b3_8,0.70488,70.5,False,,,,,,,,,
2659,82176,pixel,benchtop,black,Cisplatin,2b3_8,0.70488,70.5,False,,,,,,,,,
2660,82176,pixel,lightbox,black,Cisplatin,2b3_8,0.70488,70.5,False,,,,,,,,,
2661,82176,pixel,no light,black,Cisplatin,2b3_8,0.70488,70.5,False,,,,,,,,,
2662,75034,ipad,benchtop,white,Cisplatin,409e_1,0.6699,67.0,False,,,,,,,,,
2663,75034,ipad,lightbox,white,Cisplatin,409e_1,0.6699,67.0,False,,,,,,,,,"extra images:
1x #74933
1x #74931"
2664,75034,ipad,no light,white,Cisplatin,409e_1,0.6699,67.0,False,,,,,,,,,"extra images:
1x #74933
1x #74931"
2665,75034,pixel,benchtop,white,Cisplatin,409e_1,0.6699,67.0,False,,,,,,,,,"extra images:
1x #74933
1x #74931"
2666,75034,pixel,lightbox,white,Cisplatin,409e_1,0.6699,67.0,False,,,,,,,,,
